created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,DATIM_Disag_ID,category,MOH_Indicator_Name,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2022-10-01,Baragu Health Centre,Chogoria Ward,Mwimbi Sub County,Tharaka Nithi County,wZUrNTrCEWz,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,2,0.015151515151515152,1.5151515151515151,0
2022-10-01,Baragu Health Centre,Chogoria Ward,Mwimbi Sub County,Tharaka Nithi County,wZUrNTrCEWz,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,2,0.015151515151515152,1.5151515151515151,0
2022-10-01,Baragu Health Centre,Chogoria Ward,Mwimbi Sub County,Tharaka Nithi County,wZUrNTrCEWz,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",3,2,0.015151515151515152,1.2121212121212122,1
2022-10-01,Chiakariga Health Centre,Chiakagira Ward,Tharaka South Sub County,Tharaka Nithi County,lwUfSBkSOE0,wbJOu4h2SSz,Hyvw9VnZ2ch.p1HABZs9ydt,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",5,7,0.05303030303030303,4.41919191919192,-2
2022-10-01,Chuka County Refferal Hospital,Karingani Ward,Chuka Sub County,Tharaka Nithi County,sD0C4mSXA4H,wbJOu4h2SSz,Hyvw9VnZ2ch.dRjezxQktoz,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",22,18,0.13636363636363635,12.272727272727272,4
2022-10-01,Gatunga Health Centre,Marimanti Ward,Tharaka South Sub County,Tharaka Nithi County,cmay4WXRmhA,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",2,3,0.022727272727272728,1.8181818181818183,-1
2022-10-01,Chiakariga Health Centre,Chiakagira Ward,Tharaka South Sub County,Tharaka Nithi County,lwUfSBkSOE0,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",10,15,0.11363636363636363,9.090909090909092,-5
2022-10-01,Chiakariga Health Centre,Chiakagira Ward,Tharaka South Sub County,Tharaka Nithi County,lwUfSBkSOE0,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,8,0.06060606060606061,2.4242424242424243,-6
2022-10-01,Gatunga Model Health Centre,Gatunga Ward,Tharaka North Sub County,Tharaka Nithi County,gTC4YDSbhb6,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",2,8,0.06060606060606061,2.4242424242424243,-6
2022-10-01,Kajuki Health Centre,Igambang'ombe Ward,Igambangombe Sub County,Tharaka Nithi County,R3tvYrwsSZA,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,1,0.007575757575757576,0.7575757575757576,0
