created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,DATIM_Disag_ID,category,MOH_Indicator_Name,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2022-10-01,Bennedict Xvi Dispensary,Igwamiti Ward,Laikipia West Sub County,Laikipia County,m1CfptepCVX,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",1,1,0.003389830508474576,0.3389830508474576,0
2022-10-01,Chumvi Dispensary,Mugogodo East Ward,Laikipia North Sub County,Laikipia County,q9MTvNy4DVj,wbJOu4h2SSz,Hyvw9VnZ2ch.dRjezxQktoz,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,1,0.003389830508474576,0.3389830508474576,0
2022-10-01,Doldol Sub County Hospital,Mugogodo East Ward,Laikipia North Sub County,Laikipia County,wm5jiU5wkdW,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",3,2,0.006779661016949152,0.5423728813559322,1
2022-10-01,Doldol Sub County Hospital,Mugogodo East Ward,Laikipia North Sub County,Laikipia County,wm5jiU5wkdW,wbJOu4h2SSz,Hyvw9VnZ2ch.dRjezxQktoz,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",5,2,0.006779661016949152,0.38740920096852294,3
2022-10-01,East Laikipia Dispensary,Mugogodo East Ward,Laikipia North Sub County,Laikipia County,kkM65PEZPa8,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",2,1,0.003389830508474576,0.22598870056497172,1
2022-10-01,GK Prisons Dispensary (Laikipia East),Thingithu Ward,Laikipia East Sub County,Laikipia County,W0BuuoXoI0y,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,3,0.010169491525423728,0.5084745762711864,-2
2022-10-01,Huruma Health Centre (Laikipia East),Nanyuki Ward,Laikipia East Sub County,Laikipia County,Kj2rML8tFk2,wbJOu4h2SSz,Hyvw9VnZ2ch.p1HABZs9ydt,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",10,9,0.030508474576271188,2.8902765388046388,1
2022-10-01,Ilpolei Dispensary,Mugogodo West Ward,Laikipia North Sub County,Laikipia County,jNr6MWU4xfF,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,1,0.003389830508474576,0.3389830508474576,0
2022-10-01,Chumvi Dispensary,Mugogodo East Ward,Laikipia North Sub County,Laikipia County,q9MTvNy4DVj,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,1,0.003389830508474576,0.3389830508474576,0
2022-10-01,Muramati Dispensary,Segera Ward,Laikipia North Sub County,Laikipia County,h0Iego3IFFN,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",3,2,0.006779661016949152,0.5423728813559322,1
2022-10-01,Huruma Health Centre (Laikipia East),Nanyuki Ward,Laikipia East Sub County,Laikipia County,Kj2rML8tFk2,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",5,4,0.013559322033898305,1.2052730696798493,1
2022-10-01,Ewaso Dispensary,Mugogodo West Ward,Laikipia North Sub County,Laikipia County,zXvvHLRSyw0,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,2,0.006779661016949152,0.45197740112994345,-1
2022-10-01,Ilpolei Dispensary,Mugogodo West Ward,Laikipia North Sub County,Laikipia County,jNr6MWU4xfF,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,2,0.006779661016949152,0.45197740112994345,-1
2022-10-01,Huruma Health Centre (Laikipia East),Nanyuki Ward,Laikipia East Sub County,Laikipia County,Kj2rML8tFk2,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",3,5,0.01694915254237288,1.271186440677966,-2
2022-10-01,Mwenje Dispensary,Githiga Ward,Laikipia West Sub County,Laikipia County,EbeqEfnzJsG,wbJOu4h2SSz,Hyvw9VnZ2ch.p1HABZs9ydt,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",2,2,0.006779661016949152,0.6779661016949152,0
2022-10-01,Naibor Dispensary,Segera Ward,Laikipia North Sub County,Laikipia County,c9pQgjJ0sqy,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",1,3,0.010169491525423728,0.5084745762711864,-2
2022-10-01,Ilpolei Dispensary,Mugogodo West Ward,Laikipia North Sub County,Laikipia County,jNr6MWU4xfF,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,2,0.006779661016949152,0.45197740112994345,-1
2022-10-01,Nanyuki District Hospital,Nanyuki Ward,Laikipia East Sub County,Laikipia County,wZYYhq8qsZ0,wbJOu4h2SSz,Hyvw9VnZ2ch.p1HABZs9ydt,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",37,25,0.0847457627118644,6.8343357025697085,12
2022-10-01,Ndindika Health Centre,Githiga Ward,Laikipia West Sub County,Laikipia County,DoHbN85NkUa,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",7,1,0.003389830508474576,0.0847457627118644,6
2022-10-01,Kalalu Dispensary,Umande Ward,Laikipia East Sub County,Laikipia County,sVmlP6GIQmS,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",4,5,0.01694915254237288,1.5065913370998116,-1
2022-10-01,Kalalu Dispensary,Umande Ward,Laikipia East Sub County,Laikipia County,sVmlP6GIQmS,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,1,0.003389830508474576,0.22598870056497172,1
2022-10-01,Ngarua Health Centre,Marmanet Ward,Laikipia West Sub County,Laikipia County,r874ehM9tS8,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",10,2,0.006779661016949152,0.22598870056497172,8
2022-10-01,Kimanjo Dispensary,Mugogodo West Ward,Laikipia North Sub County,Laikipia County,LiYCnN4HH92,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",5,5,0.01694915254237288,1.694915254237288,0
2022-10-01,Likii Dispensary,Nanyuki Ward,Laikipia East Sub County,Laikipia County,EOwZKRgVff8,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,1,0.003389830508474576,0.22598870056497172,1
