created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,DATIM_Disag_ID,category,MOH_Indicator_Name,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2023-01-01,Bellevue Health Centre,Mugunda Ward,Kieni West Sub County,Nyeri County,fCLmgx815vO,wbJOu4h2SSz,wbJOu4h2SSz,TX_CURR,MOH 731 On ART_1-9 HV03-029,MOH 731 On ART_1-9 HV03-029,5,5,0.000708215297450425,0.0708215297450425,0
2023-01-01,Bellevue Health Centre,Mugunda Ward,Kieni West Sub County,Nyeri County,fCLmgx815vO,GSEmLUnrvzj,GSEmLUnrvzj,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,MOH 731 On ART_10-14 (F) HV03-031,1,1,0.00014164305949008498,0.014164305949008497,0
2023-01-01,Bellevue Health Centre,Mugunda Ward,Kieni West Sub County,Nyeri County,fCLmgx815vO,Jbu4if6gtDp,Jbu4if6gtDp,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,MOH 731 On ART_10-14(M) HV03-030,5,5,0.000708215297450425,0.0708215297450425,0
2023-01-01,Bellevue Health Centre,Mugunda Ward,Kieni West Sub County,Nyeri County,fCLmgx815vO,AQsTt7jtKbt,AQsTt7jtKbt,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,MOH 731 On ART_15-19 (F) HV03-033,3,4,0.0005665722379603399,0.04856333468231484,-1
2023-01-01,Bellevue Health Centre,Mugunda Ward,Kieni West Sub County,Nyeri County,fCLmgx815vO,oOOnacUi9Jm,oOOnacUi9Jm,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,MOH 731 On ART_15-19(M) HV03-032,2,3,0.00042492917847025496,0.0339943342776204,-1
2023-01-01,Bellevue Health Centre,Mugunda Ward,Kieni West Sub County,Nyeri County,fCLmgx815vO,EhZQp3PTA3C,EhZQp3PTA3C,TX_CURR,MOH 731 On ART_20-24 (F) HV03-035,MOH 731 On ART_20-24 (F) HV03-035,4,4,0.0005665722379603399,0.05665722379603399,0
2023-01-01,Bellevue Health Centre,Mugunda Ward,Kieni West Sub County,Nyeri County,fCLmgx815vO,e93GKJTHKAX,e93GKJTHKAX,TX_CURR,MOH 731 On ART_20-24(M) HV03-034,MOH 731 On ART_20-24(M) HV03-034,1,2,0.00028328611898016995,0.01888574126534466,-1
2023-01-01,Bellevue Health Centre,Mugunda Ward,Kieni West Sub County,Nyeri County,fCLmgx815vO,yNCUlEYkmyA,yNCUlEYkmyA,TX_CURR,MOH 731 On ART_25+ (F) HV03-037,MOH 731 On ART_25+ (F) HV03-037,107,106,0.01501416430594901,1.494367527164878,1
2023-01-01,Bellevue Health Centre,Mugunda Ward,Kieni West Sub County,Nyeri County,fCLmgx815vO,pR7VzBydoj3,pR7VzBydoj3,TX_CURR,MOH 731 On ART_25+(M) HV03-036,MOH 731 On ART_25+(M) HV03-036,48,51,0.0072237960339943345,0.7004893123873294,-3
2023-01-01,Consolata Mission Hospital (Mathari),Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,Aqw6Dbpsjk6,wbJOu4h2SSz,wbJOu4h2SSz,TX_CURR,MOH 731 On ART_1-9 HV03-029,MOH 731 On ART_1-9 HV03-029,10,10,0.00141643059490085,0.141643059490085,0
2023-01-01,Consolata Mission Hospital (Mathari),Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,Aqw6Dbpsjk6,GSEmLUnrvzj,GSEmLUnrvzj,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,MOH 731 On ART_10-14 (F) HV03-031,9,10,0.00141643059490085,0.13418816162218578,-1
2023-01-01,Consolata Mission Hospital (Mathari),Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,Aqw6Dbpsjk6,Jbu4if6gtDp,Jbu4if6gtDp,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,MOH 731 On ART_10-14(M) HV03-030,8,8,0.0011331444759206798,0.11331444759206798,0
2023-01-01,Consolata Mission Hospital (Mathari),Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,Aqw6Dbpsjk6,AQsTt7jtKbt,AQsTt7jtKbt,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,MOH 731 On ART_15-19 (F) HV03-033,21,20,0.0028328611898017,0.2763767014440683,1
2023-01-01,Consolata Mission Hospital (Mathari),Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,Aqw6Dbpsjk6,oOOnacUi9Jm,oOOnacUi9Jm,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,MOH 731 On ART_15-19(M) HV03-032,16,14,0.00198300283286119,0.18508026440037773,2
2023-01-01,Consolata Mission Hospital (Mathari),Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,Aqw6Dbpsjk6,EhZQp3PTA3C,EhZQp3PTA3C,TX_CURR,MOH 731 On ART_20-24 (F) HV03-035,MOH 731 On ART_20-24 (F) HV03-035,24,22,0.0031161473087818695,0.29806626431826583,2
2023-01-01,Consolata Mission Hospital (Mathari),Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,Aqw6Dbpsjk6,e93GKJTHKAX,e93GKJTHKAX,TX_CURR,MOH 731 On ART_20-24(M) HV03-034,MOH 731 On ART_20-24(M) HV03-034,20,21,0.002974504249291785,0.2901955365162717,-1
2023-01-01,Consolata Mission Hospital (Mathari),Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,Aqw6Dbpsjk6,yNCUlEYkmyA,yNCUlEYkmyA,TX_CURR,MOH 731 On ART_25+ (F) HV03-037,MOH 731 On ART_25+ (F) HV03-037,850,850,0.12039660056657224,12.039660056657224,0
2023-01-01,Consolata Mission Hospital (Mathari),Kiganjo/Mathari Ward,Nyeri Central Sub County,Nyeri County,Aqw6Dbpsjk6,pR7VzBydoj3,pR7VzBydoj3,TX_CURR,MOH 731 On ART_25+(M) HV03-036,MOH 731 On ART_25+(M) HV03-036,376,383,0.05424929178470255,5.374896893556827,-7
2023-01-01,Endarasha Rural Health Centre,Mwiyogo/Endarasha Ward,Kieni West Sub County,Nyeri County,I4AiM5QGOvq,wbJOu4h2SSz,wbJOu4h2SSz,TX_CURR,MOH 731 On ART_1-9 HV03-029,MOH 731 On ART_1-9 HV03-029,5,5,0.000708215297450425,0.0708215297450425,0
2023-01-01,Endarasha Rural Health Centre,Mwiyogo/Endarasha Ward,Kieni West Sub County,Nyeri County,I4AiM5QGOvq,GSEmLUnrvzj,GSEmLUnrvzj,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,MOH 731 On ART_10-14 (F) HV03-031,6,6,0.0008498583569405099,0.08498583569405099,0
2023-01-01,Endarasha Rural Health Centre,Mwiyogo/Endarasha Ward,Kieni West Sub County,Nyeri County,I4AiM5QGOvq,Jbu4if6gtDp,Jbu4if6gtDp,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,MOH 731 On ART_10-14(M) HV03-030,3,3,0.00042492917847025496,0.042492917847025496,0
2023-01-01,Endarasha Rural Health Centre,Mwiyogo/Endarasha Ward,Kieni West Sub County,Nyeri County,I4AiM5QGOvq,AQsTt7jtKbt,AQsTt7jtKbt,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,MOH 731 On ART_15-19 (F) HV03-033,2,2,0.00028328611898016995,0.028328611898016994,0
2023-01-01,Endarasha Rural Health Centre,Mwiyogo/Endarasha Ward,Kieni West Sub County,Nyeri County,I4AiM5QGOvq,oOOnacUi9Jm,oOOnacUi9Jm,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,MOH 731 On ART_15-19(M) HV03-032,4,4,0.0005665722379603399,0.05665722379603399,0
2023-01-01,Endarasha Rural Health Centre,Mwiyogo/Endarasha Ward,Kieni West Sub County,Nyeri County,I4AiM5QGOvq,EhZQp3PTA3C,EhZQp3PTA3C,TX_CURR,MOH 731 On ART_20-24 (F) HV03-035,MOH 731 On ART_20-24 (F) HV03-035,7,8,0.0011331444759206798,0.10576015108593011,-1
