created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,DATIM_Disag_ID,category,MOH_Indicator_Name,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2022-10-01,Acef Ena Health Centre,Kagaari South Ward,Runyenjes Sub County,Embu County,VsK11IQUWdd,wbJOu4h2SSz,Hyvw9VnZ2ch.dRjezxQktoz,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",3,2,0.008620689655172414,0.6896551724137931,1
2022-10-01,Acef Ena Health Centre,Kagaari South Ward,Runyenjes Sub County,Embu County,VsK11IQUWdd,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,0.004310344827586207,0.43103448275862066,0
2022-10-01,Acef Ena Health Centre,Kagaari South Ward,Runyenjes Sub County,Embu County,VsK11IQUWdd,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",3,3,0.01293103448275862,1.293103448275862,0
2022-10-01,Consolata Kyeni Hospital,Kyeni North Ward,Runyenjes Sub County,Embu County,amP1kWytNm2,wbJOu4h2SSz,Hyvw9VnZ2ch.p1HABZs9ydt,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",6,5,0.021551724137931036,1.9592476489028214,1
2022-10-01,Acef Ena Health Centre,Kagaari South Ward,Runyenjes Sub County,Embu County,VsK11IQUWdd,SJL4k6Gl53C,Hyvw9VnZ2ch.OMVFa98P0Yg,TX_CURR,MOH 731 On ART_<1 HV03-028,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Female, Positive",1,1,0.004310344827586207,0.43103448275862066,0
2022-10-01,Embu Children Hospital,Mbeti North Ward,Manyatta Sub County,Embu County,vomk8x4PVA8,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",5,4,0.017241379310344827,1.532567049808429,1
2022-10-01,Consolata Kyeni Hospital,Kyeni North Ward,Runyenjes Sub County,Embu County,amP1kWytNm2,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",14,13,0.05603448275862069,5.395913154533845,1
2022-10-01,Consolata Kyeni Hospital,Kyeni North Ward,Runyenjes Sub County,Embu County,amP1kWytNm2,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",18,31,0.1336206896551724,9.817030260380013,-13
2022-10-01,Embu Level 5 Hospital,Kirimari Ward,Manyatta Sub County,Embu County,ubYSAHlGbvb,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",20,23,0.09913793103448276,9.222133119486768,-3
2022-10-01,Ishiara Sub-District Hospital,Evurore Ward,Mbeere North Sub County,Embu County,kgwPDqMydjo,wbJOu4h2SSz,Hyvw9VnZ2ch.dRjezxQktoz,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",16,15,0.06465517241379311,6.256952169076753,1
2022-10-01,Kanyuambora Dispensary,Evurore Ward,Mbeere North Sub County,Embu County,R41QQ3YpoYu,wbJOu4h2SSz,Hyvw9VnZ2ch.p1HABZs9ydt,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",3,3,0.01293103448275862,1.293103448275862,0
2022-10-01,Kiritiri Health Centre,Mavuria Ward,Mbeere South Sub County,Embu County,dzPtnXVHu7C,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",16,10,0.04310344827586207,3.3156498673740056,6
2022-10-01,Kiambere Dam Dispensary,Muminji Ward,Mbeere North Sub County,Embu County,QtkuzgCwZnB,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,18,0.07758620689655173,1.5517241379310347,-16
2022-10-01,Makengi Dispensary (Embu),Gaturi North Ward,Manyatta Sub County,Embu County,MWWddpdCM6G,wbJOu4h2SSz,Hyvw9VnZ2ch.p1HABZs9ydt,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",3,3,0.01293103448275862,1.293103448275862,0
2022-10-01,Makima Dispensary,Makima Ward,Mwea Sub County,Embu County,uAFvoO68slK,wbJOu4h2SSz,Hyvw9VnZ2ch.dRjezxQktoz,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",1,1,0.004310344827586207,0.43103448275862066,0
2022-10-01,Mbeere District Hospital,Nthawa Ward,Mbeere North Sub County,Embu County,Kr5Vxuz1yLl,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",17,1,0.004310344827586207,0.047892720306513405,16
2022-10-01,Kiambere Health Centre,Kiambere Ward,Mbeere South Sub County,Embu County,xDYrSeSD4g7,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,4,0.017241379310344827,0.6896551724137931,-3
2022-10-01,Embu Level 5 Hospital,Kirimari Ward,Manyatta Sub County,Embu County,ubYSAHlGbvb,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",29,28,0.1206896551724138,11.857229280096792,1
2022-10-01,Kianjokoma Sub-District Hospital,Kagaari North Ward,Runyenjes Sub County,Embu County,MxxUSfpmXEr,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",5,10,0.04310344827586207,2.873563218390805,-5
2022-10-01,Kibugu Health Centre,Nginda Ward,Manyatta Sub County,Embu County,rVDOiFMpHlD,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",3,2,0.008620689655172414,0.6896551724137931,1
2022-10-01,Karurumo Rhtc,Kyeni South Ward,Runyenjes Sub County,Embu County,oaUZAfsPmoJ,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",4,3,0.01293103448275862,1.108374384236453,1
