created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,DATIM_Disag_ID,category,MOH_Indicator_Name,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2022-10-01,Aboloi Dispensary,Ang'urai South Ward,Teso North Sub County,Busia County,tpmeDcmWQWf,wbJOu4h2SSz,Hyvw9VnZ2ch.dRjezxQktoz,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",6,5,0.00741839762611276,0.6743997841920691,1
2022-10-01,Ageng'a Dispensary (Samia),Ageng'a Nanguba Ward,Samia Sub County,Busia County,A1BCmizFgwx,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",2,2,0.002967359050445104,0.2967359050445104,0
2022-10-01,Aboloi Dispensary,Ang'urai South Ward,Teso North Sub County,Busia County,tpmeDcmWQWf,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,0.001483679525222552,0.1483679525222552,0
2022-10-01,Alupe Sub County Referral Hospital,Ang'orom Ward,Teso South Sub County,Busia County,wmUX4Xf6mHU,wbJOu4h2SSz,Hyvw9VnZ2ch.p1HABZs9ydt,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",23,22,0.032640949554896145,3.19155951203429,1
2022-10-01,Ageng'a Dispensary (Samia),Ageng'a Nanguba Ward,Samia Sub County,Busia County,A1BCmizFgwx,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,2,0.002967359050445104,0.2967359050445104,0
2022-10-01,Amaase Dispensary,Chakol South Ward,Teso South Sub County,Busia County,cPDS7MOxcm9,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",7,8,0.011869436201780416,1.1078140454995056,-1
2022-10-01,Akichelesit Dispensary,Ang'urai South Ward,Teso North Sub County,Busia County,les3bNZfpjr,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,0.001483679525222552,0.1483679525222552,0
2022-10-01,Bwaliro Dispensary,Elugulu Ward,Butula Sub County,Busia County,qb3sIWTdr3V,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",1,3,0.004451038575667656,0.22255192878338279,-2
2022-10-01,Alupe Sub County Referral Hospital,Ang'orom Ward,Teso South Sub County,Busia County,wmUX4Xf6mHU,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",19,19,0.028189910979228485,2.8189910979228485,0
2022-10-01,Akobwait Community Dispensary,Amukura East Ward,Teso South Sub County,Busia County,sukHAdsaboL,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,17,0.025222551928783383,0.280250576986482,-16
