created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,DATIM_Disag_ID,category,MOH_Indicator_Name,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",24,25,0.04638218923933209,4.543561394873348,-1
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",16,21,0.03896103896103896,3.36960336960337,-5
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,oOOnacUi9Jm,Hyvw9VnZ2ch.LpnJL4zZxRH,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",31,30,0.055658627087198514,5.474619057757232,1
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,AQsTt7jtKbt,Hyvw9VnZ2ch.LyXZybq6Sjf,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",26,26,0.04823747680890538,4.823747680890538,0
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,EhZQp3PTA3C,Hyvw9VnZ2ch.zqARzn2wVj5,TX_CURR,MOH 731 On ART_20-24 (F) HV03-035,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",52,51,0.09461966604823747,9.370102851378856,1
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,e93GKJTHKAX,Hyvw9VnZ2ch.y9LP85d8t4b,TX_CURR,MOH 731 On ART_20-24(M) HV03-034,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",18,17,0.03153988868274583,3.0638749006095947,1
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,yNCUlEYkmyA,Hyvw9VnZ2ch.Vi8sd7mvZW4,TX_CURR,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",763,46,0.08534322820037106,0.970528676691488,717
2022-10-01,Bartabwa Health Centre,Bartabwa Ward,Baringo North Sub County,Baringo County,R5ojZThWuJk,yNCUlEYkmyA,Hyvw9VnZ2ch.hRq4baaUamW,TX_CURR,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",5,7,0.012987012987012988,1.0822510822510822,-2
2022-10-01,Barwessa Health Centre,Barwessa Ward,Baringo North Sub County,Baringo County,KilcfFNdFJA,EhZQp3PTA3C,Hyvw9VnZ2ch.PEXIFVXGP9S,TX_CURR,MOH 731 On ART_20-24 (F) HV03-035,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",1,9,0.016697588126159554,0.33395176252319114,-8
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,pR7VzBydoj3,Hyvw9VnZ2ch.zouTxRQ0kXP,TX_CURR,MOH 731 On ART_25+(M) HV03-036,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",364,75,0.1391465677179963,4.754438532505568,289
2022-10-01,Barwessa Health Centre,Barwessa Ward,Baringo North Sub County,Baringo County,KilcfFNdFJA,yNCUlEYkmyA,Hyvw9VnZ2ch.J8fGj3Iefbc,TX_CURR,MOH 731 On ART_25+ (F) HV03-037,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",31,5,0.00927643784786642,0.2576788291074006,26
