created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,DATIM_Disag_ID,category,MOH_Indicator_Name,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",16,21,0.0846774193548387,7.323452484742807,-5
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,oOOnacUi9Jm,Hyvw9VnZ2ch.LpnJL4zZxRH,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Male, Positive",31,24,0.0967741935483871,8.44574780058651,7
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,AQsTt7jtKbt,Hyvw9VnZ2ch.LyXZybq6Sjf,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 20-24, Female, Positive",26,26,0.10483870967741936,10.483870967741936,0
2022-10-01,Chemolingot Sub County Hospital,Ribkwo Ward,Tiaty West Sub County,Baringo County,vUatEiL3txf,AQsTt7jtKbt,Hyvw9VnZ2ch.zqARzn2wVj5,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",1,3,0.012096774193548387,0.6048387096774194,-2
2022-10-01,Barwessa Health Centre,Barwessa Ward,Baringo North Sub County,Baringo County,KilcfFNdFJA,oOOnacUi9Jm,Hyvw9VnZ2ch.y9LP85d8t4b,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Male, Positive",11,2,0.008064516129032258,0.24813895781637718,9
2022-10-01,Eldama Ravine Sub County Hospital,Ravine Ward,Koibatek Sub County,Baringo County,XcYVma2H5FV,AQsTt7jtKbt,Hyvw9VnZ2ch.Vi8sd7mvZW4,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 30-34, Female, Positive",22,10,0.04032258064516129,2.5201612903225805,12
2022-10-01,Emining Health Centre,Emining Ward,Mogotio Sub County,Baringo County,TeKLIwzizL1,AQsTt7jtKbt,Hyvw9VnZ2ch.hRq4baaUamW,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 35-39, Female, Positive",3,7,0.028225806451612902,1.693548387096774,-4
2022-10-01,Esageri Health Centre,Koibatek Ward,Koibatek Sub County,Baringo County,kNAqc0TjwXt,AQsTt7jtKbt,Hyvw9VnZ2ch.PEXIFVXGP9S,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Female, Positive",3,9,0.036290322580645164,1.8145161290322582,-6
2022-10-01,Chemolingot Sub County Hospital,Ribkwo Ward,Tiaty West Sub County,Baringo County,vUatEiL3txf,oOOnacUi9Jm,Hyvw9VnZ2ch.zouTxRQ0kXP,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 40-44, Male, Positive",2,3,0.012096774193548387,0.967741935483871,-1
2022-10-01,Kabartonjo Referral Hospital,Kabartonjo Ward,Baringo North Sub County,Baringo County,kXKjaWPSN9N,AQsTt7jtKbt,Hyvw9VnZ2ch.J8fGj3Iefbc,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Female, Positive",6,5,0.020161290322580645,1.8328445747800586,1
2022-10-01,Eldama Ravine Sub County Hospital,Ravine Ward,Koibatek Sub County,Baringo County,XcYVma2H5FV,oOOnacUi9Jm,Hyvw9VnZ2ch.zUjkTTlva36,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 45-49, Male, Positive",23,5,0.020161290322580645,0.7200460829493087,18
2022-10-01,Kampi Samaki Health Centre,Iichamus Ward,Marigat Sub County,Baringo County,MMyjIyiY3E9,AQsTt7jtKbt,Hyvw9VnZ2ch.VdMgEQkOtuV,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Female, Positive",1,3,0.012096774193548387,0.6048387096774194,-2
2022-10-01,Emining Health Centre,Emining Ward,Mogotio Sub County,Baringo County,TeKLIwzizL1,oOOnacUi9Jm,Hyvw9VnZ2ch.i1yTaswn4qW,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 50-54, Male, Positive",1,2,0.008064516129032258,0.5376344086021505,-1
2022-10-01,Kimalel Health Centre,Marigat Ward,Marigat Sub County,Baringo County,Dalv39I1sBS,AQsTt7jtKbt,Hyvw9VnZ2ch.yWgBf6UOK8d,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Female, Positive",1,1,0.004032258064516129,0.4032258064516129,0
2022-10-01,Esageri Health Centre,Koibatek Ward,Koibatek Sub County,Baringo County,kNAqc0TjwXt,oOOnacUi9Jm,Hyvw9VnZ2ch.N9EXA1gNh16,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 55-59, Male, Positive",2,4,0.016129032258064516,1.075268817204301,-2
2022-10-01,Kipsaraman Dispensary,Saimoi/Kipsaraman Ward,Baringo North Sub County,Baringo County,DKcRoNyzk0Z,AQsTt7jtKbt,Hyvw9VnZ2ch.ay6Bp2UGIE5,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Female, Positive",2,1,0.004032258064516129,0.26881720430107525,1
2022-10-01,Kabartonjo Referral Hospital,Kabartonjo Ward,Baringo North Sub County,Baringo County,kXKjaWPSN9N,oOOnacUi9Jm,Hyvw9VnZ2ch.lNnwcd2RT4K,TX_CURR,MOH 731 On ART_15-19(M) HV03-032,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 60-64, Male, Positive",5,2,0.008064516129032258,0.46082949308755755,3
2022-10-01,Kisanana Health Centre,Kisanana Ward,Mogotio Sub County,Baringo County,yw1iloaDmPe,AQsTt7jtKbt,Hyvw9VnZ2ch.QqlHrg6f0Sm,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 15-19, Female, Positive",1,1,0.004032258064516129,0.4032258064516129,0
2022-10-01,Tenges Health Centre,Tenges Ward,Baringo Central Sub County,Baringo County,Ofg6EXpIiv1,AQsTt7jtKbt,Hyvw9VnZ2ch.zqARzn2wVj5,TX_CURR,MOH 731 On ART_15-19 (F) HV03-033,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 25-29, Female, Positive",8,1,0.004032258064516129,0.08960573476702507,7
2022-10-01,Baringo County Referral Hospital,Kabarnet Ward,Baringo Central Sub County,Baringo County,NcCkDlIqJuM,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",10,18,0.07258064516129033,5.184331797235024,-8
2022-10-01,Eldama Ravine Sub County Hospital,Ravine Ward,Koibatek Sub County,Baringo County,XcYVma2H5FV,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",18,18,0.07258064516129033,7.258064516129033,0
2022-10-01,Eldama Ravine Sub County Hospital,Ravine Ward,Koibatek Sub County,Baringo County,XcYVma2H5FV,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",10,11,0.04435483870967742,4.224270353302611,-1
2022-10-01,Mogotio Sub County Hospital (Baringo),Mogotio Ward,Mogotio Sub County,Baringo County,Dh04YKYYrWd,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,10,0.04032258064516129,0.7331378299120235,-9
2022-10-01,Kisanana Health Centre,Kisanana Ward,Mogotio Sub County,Baringo County,yw1iloaDmPe,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,16,0.06451612903225806,0.7590132827324477,-15
2022-10-01,Ol-Arabel Dispensary,Mochongoi Ward,Marigat Sub County,Baringo County,kAkBi8gHlAu,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",5,6,0.024193548387096774,2.19941348973607,-1
2022-10-01,Kituro Health Centre,Ewalel/Chapchap Ward,Baringo Central Sub County,Baringo County,RfOAhyOQqn4,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,8,0.03225806451612903,1.2903225806451613,-6
2022-10-01,Tenges Health Centre,Tenges Ward,Baringo Central Sub County,Baringo County,Ofg6EXpIiv1,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,1,0.004032258064516129,0.26881720430107525,1
2022-10-01,Timboroa Health Centre,Lembus Ward,Koibatek Sub County,Baringo County,wbP8qyNnPJ2,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",4,4,0.016129032258064516,1.6129032258064515,0
2022-10-01,Koimugul Dispensary,Mochongoi Ward,Marigat Sub County,Baringo County,duykxArZQl9,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,1,0.004032258064516129,0.4032258064516129,0
2022-10-01,Lamaiwe Dispensary,Mochongoi Ward,Marigat Sub County,Baringo County,hlBIhApZ2UK,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,7,0.028225806451612902,0.7056451612903225,-6
2022-10-01,Barwessa Health Centre,Barwessa Ward,Baringo North Sub County,Baringo County,KilcfFNdFJA,SJL4k6Gl53C,Hyvw9VnZ2ch.OMVFa98P0Yg,TX_CURR,MOH 731 On ART_<1 HV03-028,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Female, Positive",1,1,0.004032258064516129,0.4032258064516129,0
2022-10-01,Marigat Sub District Hospital,Marigat Ward,Marigat Sub County,Baringo County,TGSQz8SdKu1,SJL4k6Gl53C,Hyvw9VnZ2ch.GnpJeq2XENE,TX_CURR,MOH 731 On ART_<1 HV03-028,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Male, Positive",2,1,0.004032258064516129,0.26881720430107525,1
2022-10-01,Marigat Sub District Hospital,Marigat Ward,Marigat Sub County,Baringo County,TGSQz8SdKu1,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",7,6,0.024193548387096774,2.2332506203473947,1
2022-10-01,Sirata Dispensary,Mukutani Ward,Marigat Sub County,Baringo County,vgCAPtNHq1r,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,3,0.012096774193548387,0.6048387096774194,-2
2022-10-01,Sirwa Dispensary (Mogotio),Mogotio Ward,Mogotio Sub County,Baringo County,XEgtZ5OwD2h,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",1,2,0.008064516129032258,0.5376344086021505,-1
2022-10-01,Tenges Health Centre,Tenges Ward,Baringo Central Sub County,Baringo County,Ofg6EXpIiv1,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",2,5,0.020161290322580645,1.152073732718894,-3
