created,facility,ward,subcounty,county,MOH_FacilityID,MOH_IndicatorCode,DATIM_Disag_ID,category,MOH_Indicator_Name,DATIM_Disag_Name,khis_data,datim_data,weight,concodance(%),khis_minus_datim
2022-10-01,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,CXAJP0JoCDZ,wbJOu4h2SSz,Hyvw9VnZ2ch.jjUGfPF0ObP,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Male, Positive",9,9,0.039301310043668124,3.9301310043668125,0
2022-10-01,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,CXAJP0JoCDZ,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",2,2,0.008733624454148471,0.8733624454148471,0
2022-10-01,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,CXAJP0JoCDZ,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",3,3,0.013100436681222707,1.3100436681222707,0
2022-10-01,Bamboo Health Centre,Magumu Ward,Kinangop Sub County,Nyandarua County,IKdUHYliWr5,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",13,12,0.05240174672489083,5.030567685589519,1
2022-10-01,Chamuka (CDF) Dispensary,Weru Ward,Oljoroorok Sub County,Nyandarua County,RUBAdXhzucO,wbJOu4h2SSz,Hyvw9VnZ2ch.p1HABZs9ydt,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Male, Positive",5,8,0.034934497816593885,2.6872690628149143,-3
2022-10-01,Baari Health Centre,Kiritta Ward,Ndaragwa Sub County,Nyandarua County,CXAJP0JoCDZ,SJL4k6Gl53C,Hyvw9VnZ2ch.OMVFa98P0Yg,TX_CURR,MOH 731 On ART_<1 HV03-028,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART <1, Female, Positive",2,2,0.008733624454148471,0.8733624454148471,0
2022-10-01,Engineer County Hospital,Gathara Ward,Kinangop Sub County,Nyandarua County,fS76SN2mDYs,wbJOu4h2SSz,Hyvw9VnZ2ch.dRjezxQktoz,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 1-4, Female, Positive",10,9,0.039301310043668124,3.72328200413698,1
2022-10-01,Bamboo Health Centre,Magumu Ward,Kinangop Sub County,Nyandarua County,IKdUHYliWr5,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",3,3,0.013100436681222707,1.3100436681222707,0
2022-10-01,Bamboo Health Centre,Magumu Ward,Kinangop Sub County,Nyandarua County,IKdUHYliWr5,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",5,5,0.021834061135371178,2.1834061135371177,0
2022-10-01,Chamuka (CDF) Dispensary,Weru Ward,Oljoroorok Sub County,Nyandarua County,RUBAdXhzucO,GSEmLUnrvzj,Hyvw9VnZ2ch.AG0milXShQM,TX_CURR,MOH 731 On ART_10-14 (F) HV03-031,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Female, Positive",1,1,0.004366812227074236,0.43668122270742354,0
2022-10-01,Chamuka (CDF) Dispensary,Weru Ward,Oljoroorok Sub County,Nyandarua County,RUBAdXhzucO,Jbu4if6gtDp,Hyvw9VnZ2ch.tEMe0224zlP,TX_CURR,MOH 731 On ART_10-14(M) HV03-030,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 10-14, Male, Positive",4,4,0.017467248908296942,1.7467248908296942,0
2022-10-01,Murungaru Health Centre,Murungaru Ward,Kinangop Sub County,Nyandarua County,JPl6BiRGUjp,wbJOu4h2SSz,Hyvw9VnZ2ch.zLbjm4E1NsG,TX_CURR,MOH 731 On ART_1-9 HV03-029,"TX_CURR (N, DSD, Age/Sex/HIVStatus): Receiving ART 5-9, Female, Positive",4,3,0.013100436681222707,1.122894572676232,1
